"poi_info_id","point_type","public_access","latitude","longitude","web_poi","web_street_addr","web_muni_addr","parking_connection_id","parking_info_id","maintenance_div","maintenance_div_nickname","name","alt_name","alt2_name","accessible","bike_parking","bike_rental","birding","boat_ramp","boat_rental","camping","canoe","comfortstation","cross_country","cycling","disc_golf","dog_friendly","dog_leash","drinkingwater","driving_range","drone","ecological","equestrian","fitness_stairs","fishing","ice_fishing","gas_powered","golf","hiking","indoor_rental","large_capacity","m_airplane","m_boat","nature_center","nature_preserve","natureplay","no_alcohol","no_dogs","no_fishing","no_parking","overlook","pavilion","public_building","picnic_grove","shelter","skating_ice","skating_inline","sledding","snowmobile","swimming","toboggan","volunteer","zip_line","bathroom_building_winter","bathroom_building_summer","bathroom_building_ada","bathroom_portable_summer","bathroom_portable_winter","bathroom_portable_ada","shower","dining_hall","sanitation_station","camp_store","accessible_shelter","accessible_canoe","accessible_boat","accessible_fishing","accessible_campsite","fall_color","web_map_geom","geom"
223,activity area,,41.9511168909162,-87.8462614966239,yes,"W Irving Park Ave, west of N Cumberland Ave","Chicago, IL 60634",,127,Indian Boundary,,Che Che Pin Qua Woods,Schiller Woods,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.84626149662387 41.951116890916154)
224,activity area,,41.9460935077462,-87.8548410436144,yes,"Des Plaines River Rd, south of Irving Park Ave","Cook County, IL 60176",,224,Indian Boundary,,Indian Boundary Family Picnic Area,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85484104361437 41.94609350774622)
225,golf course,,41.9416931694649,-87.8439361524095,yes,"8600 W Forest Preserve Dr","Chicago, IL 60634",,225,Indian Boundary,,Indian Boundary Golf Course,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.84393615240953 41.941693169464905)
227,activity area,,41.9221597277647,-87.8372456391826,yes,"W Fullerton Ave, west of N 1st Ave","River Grove, IL 60171",,20,Indian Boundary,,Fullerton Woods,La Framboise Woods,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.83724563918263 41.9221597277647)
228,activity area,,41.9209089495752,-87.8336038538781,yes,"N Thatcher Ave, south of W Fullerton Ave","River Grove, IL 60171",,305,Indian Boundary,,Jerome Huppert Woods,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.83360385387815 41.92090894957521)
229,activity area,,41.9131317474444,-87.8266771574922,yes,W Bloomingdale Ave & Thatcher Ave,"River Grove, IL 60171",,19,Indian Boundary,,Evans Field,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82667715749216 41.91313174744438)
230,activity area,,41.9092178550446,-87.8307008681008,yes,"North Ave, east of N 1st Ave","River Grove, IL 60171",,23,Indian Boundary,,Sunset Bridge Meadow,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,POINT (-87.8307008681008 41.909217855044595)
231,activity area,,41.9006040669452,-87.8344277818415,yes,"N 1st Ave, north of Chicago Ave","Melrose Park, IL 60160",,18,Indian Boundary,,Silver Creek Family Picnic Area,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.83442778184154 41.900604066945235)
232,activity area,,41.8958578810639,-87.8308902275865,yes,"Chicago Ave, west of Thatcher Ave","River Forest, IL 60305",,27,Indian Boundary,,Thatcher Woods,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,POINT (-87.83089022758648 41.89585788106394)
233,nature center,yes,41.8932453500765,-87.8263054594212,yes,"738 Thatcher Ave","River Forest, IL 60305",,172,Indian Boundary,,Trailside Museum of Natural History,Hal Tyrell Trailside Museum,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-87.8271449812722 41.8938080083357),POINT (-87.82630545942123 41.8932453500765)
234,activity area,,41.8907348184003,-87.8324307583225,yes,Ohio St & Des Plaines Ave,"Maywood, IL 60153",,8,Indian Boundary,,Maywood Grove,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.83243075832246 41.89073481840029)
235,activity area,,41.8842302444367,-87.8334088118884,yes,"1st Ave, north of Washington Blvd","Cook County, IL 60153",,228,Indian Boundary,,Quercus Woods Family Picnic Area,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.83340881188842 41.88423024443671)
236,activity area,,41.8631474158919,-87.829612704307,yes,"Roosevelt Rd, east of 1st Ave","Cook County, IL 60130",,5,Salt Creek,,Miller Meadow-North,George A. Miller Meadow,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82961270430704 41.86314741589194)
237,activity area,,41.8579385993819,-87.8296783779468,yes,"1st Ave, south of Roosevelt Rd","Cook County, IL 60130",,7,Salt Creek,,Miller Meadow-South,George A. Miller Meadow,,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82967837794678 41.85793859938192)
238,activity area,,41.8510950088328,-87.8235663229636,yes,"W Cermak Rd, west of Des Plaines Ave","Cook County, IL 60546",,44,Salt Creek,,Schuth's Grove,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,,POINT (-87.82356632296361 41.85109500883282)
239,activity area,,41.8491340439397,-87.8240729452461,yes,"W Cermak Rd, west of Des Plaines Ave","North Riverside, IL 60546",,173,Salt Creek,Callahan,Callahan Grove,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82407294524606 41.84913404393974)
240,activity area,,41.8360866824053,-87.8289621001368,yes,"1st Ave, north of 31st St","North Riverside, IL 60546",,42,Salt Creek,McCormick,McCormick Woods,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82896210013683 41.83608668240528)
241,activity area,,41.8389220614501,-87.8262254319534,yes,"Groveland Ave, north of 31st St","North Riverside, IL 60546",,318,Salt Creek,,National Grove-South,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82622543195338 41.83892206145007)
242,activity area,,41.8322140755852,-87.8278518410139,yes,"1st Ave, south of 31st Ave","Riverside, IL 60546",,319,Salt Creek,,Zoo Woods,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82785184101391 41.83221407558522)
243,activity area,,41.8361021891101,-87.8390820642008,yes,"31st St, west of 1st Ave","Brookfield, IL 60513",,28,Salt Creek,Brookfield,Brookfield Woods,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.83908206420084 41.836102189110086)
245,activity area,,41.8424268771956,-87.8529654245689,yes,"26th St, west of Maple Ave","Cook County, IL 60526",,307,Salt Creek,Twenty-six East,Twenty-Sixth Street Woods-East,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85296542456888 41.842426877195635)
246,activity area,,41.8424214399379,-87.8571287943641,yes,"26th St, east of S 25th Ave","Cook County, IL 60526",,306,Salt Creek,Twenty-six West,Twenty-Sixth Street Woods-West,,,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85712879436406 41.84242143993787)
247,activity area,,41.8439995223769,-87.8737399389313,yes,"N La Grange Rd, south of W Cermak Rd","Cook County, IL 60526",,29,Salt Creek,,Brezina Woods,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.87373993893131 41.843999522376876)
248,activity area,,41.8358203522562,-87.8789010429209,yes,"W 31st St, west of S La Grange Rd","Cook County, IL 60526",,10,Salt Creek,Possum,Possum Hollow Woods,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.8789010429209 41.83582035225625)
249,activity area,,41.8333334802809,-87.8747941580405,yes,"W 31st St, west of S La Grange Rd","La Grange Park, IL 60526",,30,Salt Creek,LaGrange,LaGrange Park Woods,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.87479415804046 41.8333334802809)
250,activity area,,41.822174081128,-87.9095609951669,yes,"Ogden Ave, west of Wolf Rd","Cook County, IL 60558",,46,Salt Creek,,Bemis Woods-South,,,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.90956099516691 41.82217408112805)
252,golf course,,41.8324828476107,-87.9111610319633,yes,"11599 31st St","Hinsdale, IL 60523",,249,Salt Creek,,Meadowlark Golf Course,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.91116103196329 41.832482847610656)
253,activity area,,41.8170188897777,-87.8320019005662,yes,"Ogden Ave, east of 1st Ave","Riverside, IL 60534",,34,Salt Creek,Plank,Plank Road Meadow Boat Launch,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.83200190056617 41.81701888977766)
254,activity area,,41.8198402291522,-87.8112201802962,yes,"7600 W Ogden Ave","Lyons, IL 60534",,336,Salt Creek,Cermak,Cermak Woods,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,POINT (-87.81409342313798 41.82025871497492),POINT (-87.81122018029616 41.81984022915218)
255,activity area,,41.8194552655607,-87.807518407044,yes,Haas Ave &amp; Oakwood Ave,"Lyons, IL 60534",,38,Salt Creek,White Eagle 1,White Eagle Woods-North,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.80751840704401 41.819455265560684)
256,activity area,,41.8167823462076,-87.8051573041226,yes,"40th St, west of S Harlem Ave","Lyons, IL 60534",,39,Salt Creek,White Eagle2 or @ grove 3,White Eagle Woods-South,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.80515730412263 41.81678234620756)
257,activity area,,41.8151996153876,-87.8049194397712,yes,"Joliet Ave, west of S Harlem Ave","Lyons, IL 60534",,308,Salt Creek,Ottawa 3,Ottawa Trail Woods-North,Laughton Trading Post and Ford,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.80491943977117 41.81519961538756)
258,activity area,,41.8104318048941,-87.8045734564458,yes,"47th St, west of S Harlem Ave","Lyons, IL 60534",,36,Salt Creek,,Ottawa Trail Woods-South,Laughton Trading Post and Ford,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.80457345644582 41.81043180489405)
259,activity area,,41.8126940268728,-87.8103620455888,yes,"Joliet Ave/43rd St, west of S Harlem Ave","Lyons, IL 60534",,244,Salt Creek,Stony,Stony Ford Canoe Landing,,,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.81036204558878 41.812694026872805)
260,activity area,,41.8053117330476,-87.8025320640395,yes,"S Harlem Ave, south of 47th St","Lyons, IL 60402",,245,Salt Creek,Portage,Chicago Portage National Historic Site,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.80253206403953 41.805311733047596)
261,activity area,,42.1398415653949,-87.8239718636402,yes,"Dundee Rd, east of S Waukegan Ave","Northbrook, IL 60062",,163,North Branch,,Somme Woods,Somme Prairie Grove Nature Preserve,Somme Prairie Nature Preserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82397186364022 42.13984156539488)
262,activity area,,42.1497254851201,-87.774524965974,yes,"Green Bay Rd, south of Lake Cook Rd","Glencoe, IL 60022",,95,North Branch,,Turnbull Woods,William N. Erickson Preserves,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,POINT (-87.77452496597402 42.149725485120065)
263,special activity,,42.1503333831521,-87.7884428645227,yes,"1000 Lake Cook Rd","Glencoe, IL 60022",,229,North Branch,,Chicago Botanic Garden,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.7884428645227 42.150333383152145)
265,activity area,,42.1284467797302,-87.7753242898304,yes,"Forest Way Dr, south of Dundee Rd","Cook County, IL 60022",,94,North Branch,Strawberry Hill,Forest Way Grove,Skokie Lagoons,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.77532428983035 42.1284467797302)
266,activity area,,42.1152537666724,-87.7735161995318,yes,"Tower Rd, west of Forestway Dr","Cook County, IL 60093",,232,North Branch,,Tower Road,Skokie Lagoons,,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.77351619953184 42.11525376667238)
267,activity area,yes,42.1147199116456,-87.7756590165727,yes,"Tower Rd, west of Forestway Dr","Cook County, IL 60093",,233,North Branch,,Tower Road Boat Launch,Skokie Lagoons,,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,,POINT (-87.7756590165727 42.114719911645594)
268,activity area,,42.1026157818642,-87.7650482342287,yes,"Willow Rd, east of I-94/Edens Expy","Cook County, IL 60093",,99,North Branch,,Erickson Woods,,,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.76504823422866 42.10261578186417)
269,activity area,,42.0790179616382,-87.7751659641332,yes,"E Lake Ave, east of Wagner Rd","Glenview, IL 60025",,14,North Branch,,Blue Star Memorial Woods,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.77516596413324 42.0790179616382)
270,activity area,,42.0675220471248,-87.772879596338,yes,"Harms Rd, south of Glenview Rd","Glenview, IL 60025",,236,North Branch,,Glenview Woods,Harms Woods,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.772879596338 42.06752204712485)
271,activity area,,42.0611708252092,-87.7703983422186,yes,Harms Rd & Old Orchard Rd,"Cook County, IL 60192",,97,North Branch,,Harms Woods-North,George F. Nixon Forest,,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,,POINT (-87.77039834221863 42.061170825209224)
272,activity area,,42.0596404099249,-87.7698299662479,yes,"Harms Rd, south of Old Orchard Rd","Cook County, IL 60077",,96,North Branch,,Harms Woods-Central,George F. Nixon Forest,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.7698299662479 42.05964040992494)
273,activity area,,42.0574509110955,-87.7694018094669,yes,"Harms Rd, north of Golf Rd","Cook County, IL 60077",,98,North Branch,,Harms Woods-South,George F. Nixon Forest,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.76940180946691 42.05745091109546)
275,activity area,,42.055564393786,-87.7620691444572,yes,"Woods Dr, north of Golf Rd","Skokie, IL 60077",,237,North Branch,,Calvin R. Sutker Grove,George F. Nixon Forest,Harms Flatwoods Nature Preserve,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.76206914445719 42.05556439378596)
276,golf course,,42.0540237158714,-87.7790764934414,yes,"6145 Golf Rd","Morton Grove, IL 60053",,239,North Branch,,Chick Evans Golf Course,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.77907649344137 42.054023715871416)
277,activity area,,42.0431798236351,-87.7854703159285,yes,"W Dempster St, east of Lehigh Ave","Morton Grove, IL 60053",,293,North Branch,,Linne Woods,,,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.78547031592854 42.04317982363512)
278,activity area,,42.0424283847918,-87.7912467881797,yes,"Lehigh Ave, north of W Dempster Ave","Morton Grove, IL 60053",,2,North Branch,,Wayside Woods,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.7912467881797 42.04242838479184)
279,activity area,,42.0339879054951,-87.7907158709224,yes,"Lincoln Ave, south of W Dempster St","Morton Grove, IL 60053",,1,North Branch,,St. Paul Woods,Frank Bobrytzke,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.79071587092236 42.03398790549511)
280,activity area,,42.0279997101784,-87.7933246412126,yes,"N Caldwell Ave, north of Oakton St","Morton Grove, IL 60053",,295,North Branch,,Miami Woods,Frank Bobrytzke,,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.7933246412126 42.02799971017842)
282,activity area,,42.005512877247,-87.7876426597229,yes,"W Harts Rd, southwest of W Touhy Ave","Niles, IL 60714",,142,North Branch,,Bunker Hill,Clayton F. Smith,Oxbow Prairie,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.78764265972295 42.005512877246986)
283,activity area,yes,41.998562036604,-87.7852861838492,yes,W Devon Ave & N Nagle Ave,"Chicago, IL 60646",,119,North Branch,,Caldwell Woods,Clayton F. Smith,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.78528618384917 41.99856203660398)
284,aquatic center,yes,41.9978882667285,-87.78286806452,yes,"6200 W Devon Ave","Chicago, IL 60646",,241,North Branch,,Whealan Pool Aquatic Center,Clayton F. Smith,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.78286806452003 41.997888266728495)
